"591","1337","11","13","","","Santiago","Santiago","Santiago","Spain","42.880447","-8.546303","","Diocesan","Juan Fernández de Lima","","","","","","Latin","","","","","","","Synodicon Hispanum, 1, 308-311","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"592","1390","7","23","","","Santiago","Santiago","Santiago","Spain","42.880447","-8.546303","","Diocesan","Juan García Manrique","","","","","","Latin","","","","","","","Synodicon Hispanum, 1, 313-314","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"593","1281","12","5","","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Frei Telo","","1279","1292","","","Latin","","","","","","","Synodicon Hispanum, 2, 10-26","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"594","1285","","","Yes","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Frei Telo","","1279","1292","","","Latin","","","","","","","Synodicon Hispanum, 2, 26-29","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"595","1286","","","Yes","dating uncertain","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Frei Telo ","","1279","1292","","","Latin","","","","Yes","","","Synodicon Hispanum, 2, 30-31","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"596","1301","9","7","","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Martinho Pires de Oliveria","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 32-38","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"597","1326","8","17","","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Gonçalo Pereira","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 39-44","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"598","1333","9","6","","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Gonçalo Pereira","","","","","","Old Portuguese","","","","","","","Synodicon Hispanum, 2, 47-53","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"599","1374","10","11","","","Braga","Braga","Braga","Portugal","41.544167","-8.421944","","Diocesan","Lourenço Vicente","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 54-57","","","","Library ScanHard Copy Scan","Yes","Reviewed ","survives in later document of 1395",""
"600","1344","7","1","","","Evora","Evora","Braga","Portugal","38.570833","-7.905556","","Diocesan","Martinho Afonso","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 204-209","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"601","1372","1","6","","","Evora","Evora","Braga","Portugal","38.570833","-7.905556","","Diocesan","Martinho III","","","","","","Old Portuguese","","","","","","","Synodicon Hispanum, 2, 211-213","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"602","1378","7","2","","","Evora","Evora","Braga","Portugal","38.570833","-7.905556","","Diocesan","Martinho III","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 213-215","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"603","1240","","","Yes","","Lisbon","Lisbon","Braga","Portugal","38.713811","-9.139386","","Diocesan","","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 285-297","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"604","1248","8","","","","Lisbon","Lisbon","Braga","Portugal","38.713811","-9.139386","","Diocesan","Aires Vasques","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 297-300","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"605","1264","3","26","","","Lisbon","Lisbon","Braga","Portugal","38.713811","-9.139386","","Diocesan","Mateus","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 300-302","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"606","1268","","","","","Lisbon","Lisbon","Braga","Portugal","38.713811","-9.139386","","Diocesan","Mateus","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 302-303","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"607","1271","12","1","","","Lisbon","Lisbon","Braga","Portugal","38.713811","-9.139386","","Diocesan","Mateus","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 303-304","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"609","1263","","","Yes","1261x1265","Porto","Porto","Braga","Portugal","41.162142","-8.621953","","Diocesan","Vicente Mendes","","1261","1265","","","Latin","","","","","","","Synodicon Hispanum, 2, 344-346","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"610","1360","11","20","","","Porto","Porto","Braga","Portugal","41.162142","-8.621953","","Diocesan","Afonso Pires","","","","","","Latin","","","","","","","Synodicon Hispanum, 2, 348-349","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"612","1267","5","27","Yes","or 27 Oct 1262","León","León","Santiago","Spain","42.605556","-5.57","","Diocesan","Martin Fernández","","1254","1289","","","Old Spanish","Rubrics in Latin","","","","","","Synodicon Hispanum, III, pp232-253","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"613","1288","9","24","","","León","León","Santiago","Spain","42.605556","-5.57","","Diocesan","Martin Fernández","","1254","1289","","","Old Spanish","Rubrics in Latin","","","","","","Synodicon Hispanum, III, pp253-260","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"614","1303","4","22","","","León","León","Santiago","Spain","42.605556","-5.57","","Diocesan","Gonzalo Osorio","","1301","1313","","","Old Spanish","Rubrics in Latin","","","","","","Synodicon Hispanum, III, pp260-281","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"616","1318","11","28","","","León","León","Santiago","Spain","42.605556","-5.57","","Diocesan","García de Ayerve","","1317","1332","","","Old Spanish","First Rubric in Latin","","","","","","Synodicon Hispanum, III, pp287-290","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"617","1319","11","9","","","León","León","Santiago","Spain","42.605556","-5.57","","Diocesan","García de Ayerve","","1317","1332","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp291","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"618","1377","12","19","","","Oviedo","Oviedo","[Holy See]","Spain","43.36","-5.845","declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Diocesan","Gutierre Gómez de Toledo","","1377","1389","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp394-413","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"619","1378","5","1","","","Oviedo","Oviedo","[Holy See]","Spain","43.36","-5.845","declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Diocesan","Gutierre Gómez de Toledo","","1377","1389","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp413-415","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"620","1379","5","1","","","Oviedo","Oviedo","[Holy See]","Spain","43.36","-5.845","declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Diocesan","Gutierre Gómez de Toledo","","1377","1389","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp415-418","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"621","1380","2","21","","","Valencia de Don Juan","Oviedo","","Spain","42.3","-5.516667","diocese declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Other","Gutierre Gómez de Toledo","","1377","1389","","Constitutions for Archdeaconate of Valencia de Don Juan","Old Spanish","","","","","","","Synodicon Hispanum, III, pp418-428","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"622","1381","9","20","","","Valencia de Don Juan","Oviedo","","Spain","42.3","-5.516667","diocese declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Other","Gutierre Gómez de Toledo","","1377","1389","","Constitutions for Archdeaconate of Benavente","Old Spanish","","","","","","","Synodicon Hispanum, III, pp422-28","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"623","1382","12","1","","","Oviedo","Oviedo","[Holy See]","Spain","43.36","-5.845","declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Diocesan","Gutierre Gómez de Toledo","","1377","1389","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp437-449","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"624","1384","5","2","","","Oviedo","Oviedo","[Holy See]","Spain","43.36","-5.845","declared exempt from metropolitan jurisdiction in 1105; not made suffragan to Santiago until 1851","Diocesan","Gutierre Gómez de Toledo","","1377","1389","","","Old Spanish","","","","","","","Synodicon Hispanum, III, pp449-50","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"625","1396","1","30","","","Salamanca","Salamanca","Santiago","Spain","40.961612","-5.667607","","Diocesan","Diego de Anaya y Maldonado","","1392","1407","","","Old Spanish","","","","","","","Synodicon Hispanum, IV, pp23-48","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"626","1255","","","Yes","dating uncertain","Toro","Zamora","Santiago","Spain","41.525556","-5.391111","","Diocesan","Suero Pérez","","1255","1286","","","Latin","","","","","","","Synodicon Hispanum, IV, pp431-33","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"627","1255","3","22","Yes","dating uncertain","Badajoz","Badajoz","Seville","Spain","38.878889","-6.966944","","Diocesan","Pedro Pérez","","1255","1264","","","Old Spanish","","","","","","","Synodicon Hispanum, V, pp9-14","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"628","1384","7","4","","","Bonilla","Avila","Santiago","Spain","40.530278","-5.264444","","Compilation (Diocesan)","Diego de los Roeles","","1378","1394","","","Old Spanish","","","","","","","Synodicon Hispanum, VI, pp10-37","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"629","1216","","","Yes","dating uncertain","Segovia","Segovia","Toledo","Spain","40.95","-4.166667","","Diocesan","Giraldo","Gerardo","1211","1224","","","Latin","","","","","","","Synodicon Hispanum, VI, pp246-259","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"630","1325","3","8","","","Segovia","Segovia","Toledo","Spain","40.95","-4.166667","","Liber Synodalis","Pedro de Cuéllar","","1324","1350","","","Old Spanish","","","","","","","Synodicon Hispanum, VI, pp260-380","","","","Library ScanHard Copy Scan","Yes","Completed","Libro sinodal, constituciones y declaraciones",""
"631","1323","8","19","","","Burgos","Burgos","Zaragoza","Spain","42.35","-3.7","Zaragoza elevated to metropolitanate in 1318","Other","Gonzalo de Hinojosa,","","","","","Capitular Constitution","Old Spanish","","","","","","","Synodicon Hispanum, VII, pp14-16","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"632","1359","5","6","","","Burgos","Burgos","Zaragoza","Spain","42.35","-3.7","Zaragoza elevated to metropolitanate in 1318","Diocesan","Juan Sánchez de las Roelas","","","","","","Old Spanish","","","","","","","Synodicon Hispanum, VII, pp16-26","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"633","1344","12","14","","","Palencia","Palencia","Toledo","Spain","42.016667","-4.533333","","Diocesan","Blas Fernández de Toledo","","","","Yes","issued by vicars Pedro Martínez & Juan Pérez de Villaquirán","Latin","With additions in Old Spanish","","","","","","Synodicon Hispanum, VII, pp352-355","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"634","1345","12","15","","","Palencia","Palencia","Toledo","Spain","42.016667","-4.533333","","Diocesan","Blas Fernández de Toledo","","","","","","Latin","","","","","","","Synodicon Hispanum, VII, pp356-77","San Martin, Sinodos diocesanos","","","Library ScanHard Copy Scan","Yes","Reviewed ","Corresponding text in Old Spanish",""
"635","1346","5","6","","2-6 May","Palencia","Palencia","Toledo","Spain","42.016667","-4.533333","","Diocesan","Blas Fernández de Toledo","","","","","","Latin","","","","","","","Synodicon Hispanum, VII, pp377-386","San Martin, Sinodos diocesanos, 158-166","","","Library ScanHard Copy Scan","Yes","Completed","Synod of Blas Fernández de Toledo, 2-6 May 1346",""
"637","1351","5","3","","","Palencia","Palencia","Toledo","Spain","42.016667","-4.533333","","Diocesan","Blas Fernández de Toledo","","","","Yes","Issued by vicar Domingo Fernández","Latin","","","","","","","Synodicon Hispanum, VII, pp389-391","San Martin, Sinodos diocesanos, 170-172","","","Library ScanHard Copy Scan","Yes","Reviewed ","With old Spanish translation",""
"638","1390","","","","1390 & 2 May 1391","Palencia","Palencia","Toledo","Spain","42.016667","-4.533333","","Diocesan","Juan de Castromocho","","1382","1396","","","Old Spanish","","","","","","","Synodicon Hispanum, VII, pp392-401","","","","Library ScanHard Copy Scan","Yes","Reviewed ","Unclear when exactly the constitutions are from during his epispocal tenure",""
"640","1240","4","22","","","Logroño","Calahorra y La Calzada","Tarragona","Spain","42.465","-2.445556","","Diocesan","Aznar López de Cadreita","","1238","1263","","","Old Spanish","","","","","","","Synodicon Hispanum, VIII, pp10-18","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"641","1256","2","18","","","Logroño","Calahorra y La Calzada","Tarragona","Spain","42.465","-2.445556","","Diocesan","Aznar López de Cadreita","","1238","1263","","","Old Spanish","","","","","","","Synodicon Hispanum, VIII, pp18-25","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"642","1297","","","","","Logroño","Calahorra y La Calzada","Tarragona","Spain","42.465","-2.445556","","Diocesan","Almoravid","","1287","1300","","","Old Spanish","","","","","","","Synodicon Hispanum, VIII, pp25-30","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"643","1324","4","4","","","Logroño","Calahorra y La Calzada","Zaragoza","Spain","42.465","-2.445556","suffragan of Zaragoza as of 1318","Diocesan","Miguel Romero de Yanguas","","1311","1325","","","Old Spanish","First section in Latin","","","","","","Synodicon Hispanum, VIII, pp31-38","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"644","1354","9","14","","","Pamplona","Pamplona","Zaragoza","Spain","42.818333","-1.644167","suffragan of Zaragoza as of 1318","Diocesan","Arnalt de Barbazán","","1318","1355","","","Old Spanish","some passages in Latin","","","","","","Synodicon Hispanum, VIII, pp378-398","","","","Library ScanHard Copy Scan","Yes","Completed","",""
"645","1373","3","8","","","Pamplona","Pamplona","Zaragoza","Spain","42.818333","-1.644167","suffragan of Zaragoza as of 1318","Diocesan","Bernart de Folcaut","","","","","","Latin","","","","","","","Synodicon Hispanum, VIII, pp399-401","","","","Library ScanHard Copy Scan","Yes","Completed","",""
